Color,Wavelength,R,T,x,K,S,error,,,,
K8,778,0.00902747957105,0.281662731,2,4.649850198,0.077454475,9.367506770274758e-17,,,,
K8,777,0.008861890738735,0.281560593,2,4.657094631,0.075487687,1.726049858596923e-15,,,,
K8,776,0.008952183291315,0.281047516,2,4.659429264,0.076357656,7.632783294297951e-17,,,,
K8,775,0.00890107699587,0.279827976,2,4.678782665,0.076252902,3.642919299551295e-17,,,,
K8,774,0.008933160341966,0.279774456,2,4.676291113,0.076550141,1.717376241217039e-16,,,,
K8,773,0.008983311164702001,0.279248066,2,4.68749378,0.076991926,0,,,,
K8,772,0.00893952725847,0.278426209,2,4.694214258,0.076547531,1.249000902703301e-16,,,,
K8,771,0.00892770211132,0.278079395,2,4.705420649,0.076672741,6.938893903907228e-18,,,,
K8,770,0.008946641087585,0.27735763550000003,2,4.71282096,0.077207257,1.6306400674181987e-16,,,,
K8,769,0.008955844839409999,0.27764467239999996,2,4.708698367,0.076822135,5.377642775528102e-17,,,,
K8,768,0.00890696673718,0.276789093,2,4.717052129,0.076725327,2.949029909160572e-17,,,,
K8,767,0.00894139956788,0.276074772,2,4.729237036,0.077204758,6.418476861114186e-17,,,,
K8,766,0.00898712438095,0.275927391,2,4.72954878,0.077469296,6.765421556309548e-17,,,,
K8,765,0.008975865290232,0.27519506450000003,2,4.742953705,0.077590602,8.673617379884035e-18,,,,
K8,764,0.008994200548656,0.27483329770000003,2,4.750749625,0.078009322,7.112366251504909e-17,,,,
K8,763,0.008926895541435,0.274427567,2,4.750775808,0.07690713,1.734723475976807e-17,,,,
K8,762,0.008912114551765,0.273665199,2,4.763770525,0.077196682,3.2959746043559335e-17,,,,
K8,761,0.008931194677735,0.27343126300000004,2,4.76830921,0.077334889,1.3183898417423734e-16,,,,
K8,760,0.008947709793205,0.273024559,2,4.770339548,0.077564539,1.1275702593849246e-16,,,,
K8,759,0.00890725022263,0.271807194,2,4.791351802,0.07728364,8.847089727481716e-17,,,,
K8,758,0.008952670198545,0.271550655,2,4.796116151,0.077816576,2.96637714392034e-16,,,,
K8,757,0.008986712792235,0.271050968,2,4.800606692,0.07814232,5.724587470723463e-17,,,,
K8,756,0.00896169844547,0.270257263,2,4.813876856,0.078026194,4.510281037539698e-16,,,,
K8,755,0.008929590116622,0.270238991,2,4.813493626,0.07787894,3.2612801348363973e-16,,,,
K8,754,0.00893536571276,0.269277668,2,4.826458638,0.078076843,5.776629175002768e-16,,,,
K8,753,0.00890171454212,0.269291916,2,4.828237644,0.07733342,4.683753385137379e-16,,,,
K8,752,0.008971185450768,0.267934475,2,4.845526559,0.078632288,1.0304257447302234e-15,,,,
